-0.09760281+0.08057873i,0.1805333+0.3662319i,0.03720928+-0.6148868i,0.2336195+0.07852057i,-0.03757749+0.4499674i,0+0i,0+0i,0+0i,0+0i,0+0i,0.07167748+-0.0275411i
-0.2733406+0.0173684i,0.1309168+0.3637077i,0.1287635+-0.5521103i,0.3061711+0.1444123i,-0.09806108+0.406034i,0+0i,0+0i,0+0i,0+0i,0+0i,0.05388554+-0.0327501i
-0.4542613+-0.07161558i,0.08385606+0.352777i,0.2309501+-0.4616051i,0.3549677+0.2027095i,-0.1591749+0.3454434i,0+0i,0+0i,0+0i,0+0i,0+0i,0.03381728+-0.03472311i
-0.6256654+-0.1797657i,0.042032+0.3310543i,0.3369655+-0.3501863i,0.3784079+0.2495568i,-0.2167921+0.2712703i,0+0i,0+0i,0+0i,0+0i,0+0i,0.01232209+-0.03341819i
-0.7730672+-0.2977781i,0.007280393+0.296835i,0.439024+-0.226368i,0.3775491+0.2821335i,-0.2669255+0.1876723i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.009651946+-0.02917731i
-0.8829982+-0.4159515i,-0.01906133+0.2479234i,0.5291846+-0.09874738i,0.354961+0.2988604i,-0.3060484+0.09947806i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.03121527+-0.02236222i
-0.9455301+-0.5238882i,-0.03675897+0.1834505i,0.6001593+0.02399535i,0.3152892+0.2997111i,-0.3315581+0.01169903i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.05151784+-0.01360189i
-0.9532295+-0.6127035i,-0.04624653+0.1036293i,0.6458703+0.1339353i,0.2634617+0.2860876i,-0.341165+-0.07063208i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.06981389+-0.00338529i
-0.9039176+-0.6751916i,-0.04907902+0.0104476i,0.6623806+0.2248715i,0.2053151+0.2607283i,-0.3339851+-0.1431573i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.08551364+0.007668382i
-0.7976006+-0.7069979i,-0.04708296+-0.09335354i,0.6474367+0.2925729i,0.1464874+0.2274353i,-0.3099211+-0.2016843i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.09802178+0.01899178i
-0.6398193+-0.7063534i,-0.0425354+-0.2035716i,0.6016321+0.3354827i,0.09221836+0.190493i,-0.270444+-0.2436496i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1069987+0.02996414i
-0.4388255+-0.6737198i,-0.03695545+-0.3147074i,0.5276204+0.3534042i,0.04635596+0.1546179i,-0.2175481+-0.2677554i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1121628+0.04005341i
-0.2074039+-0.6121964i,-0.03190156+-0.4207475i,0.430649+0.3487712i,0.01139933+0.1240401i,-0.1544367+-0.2746609i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1135021+0.048743i
0.03987206+-0.5279446i,-0.02858195+-0.5155824i,0.3175935+0.3254109i,-0.01122326+0.1030552i,-0.08475245+-0.2656066i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1108741+0.05546427i
0.2867725+-0.4289532i,-0.0279703+-0.5937061i,0.1965984+0.2890097i,-0.02183377+0.094449i,-0.01267965+-0.2433733i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1044025+0.05980601i
0.5171593+-0.3249336i,-0.02980919+-0.6491925i,0.07643166+0.2455464i,-0.02229097+0.10016i,0.0576521+-0.211502i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.09420105+0.06153993i
0.7165117+-0.2253171i,-0.03339841+-0.6778913i,-0.03467291+0.2012482i,-0.01577237+0.1199661i,0.1223155+-0.1743488i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.08067018+0.06064479i
0.8712434+-0.140323i,-0.03726787+-0.6768335i,-0.1288028+0.1614132i,-0.005539561+0.1528096i,0.1774758+-0.1362448i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.06420186+0.0570468i
0.9722207+-0.07764627i,-0.03981687+-0.6456154i,-0.2002333+0.1302524i,0.004786387+0.1955996i,0.2203099+-0.1012756i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.04539287+0.05087277i
1.012821+-0.04462874i,-0.03870846+-0.5844041i,-0.2444531+0.1107957i,0.01173136+0.2444157i,0.2488299+-0.0730888i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.0248066+0.04243062i
0.9925411+-0.04441915i,-0.03203683+-0.4960631i,-0.2601801+0.1042071i,0.01227275+0.2941104i,0.2625082+-0.05420521i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.003158257+0.03223887i
0.9133455+-0.07939844i,-0.01798369+-0.3850643i,-0.2476884+0.1101035i,0.004445357+0.33954i,0.2613395+-0.0463624i,0+0i,0+0i,0+0i,0+0i,0+0i,0.01870406+0.02092343i
0.7829562+-0.1471605i,0.00438391+-0.2579394i,-0.2105403+0.1261045i,-0.01257226+0.3754625i,0.246699+-0.04967677i,0+0i,0+0i,0+0i,0+0i,0+0i,0.03987926+0.00918937i
0.6109639+-0.2443102i,0.03588745+-0.1216356i,-0.1536718+0.1487616i,-0.03843555+0.3971123i,0.2206508+-0.06339603i,0+0i,0+0i,0+0i,0+0i,0+0i,0.05945164+-0.002138222i
0.4107977+-0.3633575i,0.07615744+0.01627181i,-0.08427802+0.1735215i,-0.07149753+0.4007781i,0.1862839+-0.08527702i,0+0i,0+0i,0+0i,0+0i,0+0i,0.07661912+-0.0123159i
0.1965584+-0.4969523i,0.1240142+0.1477907i,-0.01010585+0.1960496i,-0.1089167+0.3841546i,0.147071+-0.1127489i,0+0i,0+0i,0+0i,0+0i,0+0i,0.09054921+-0.02054182i
-0.01665386+-0.6349381i,0.1770213+0.2657642i,0.06065473+0.2119848i,-0.1471047+0.3468677i,0.1067452+-0.1422943i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1006596+-0.02622795i
-0.2142165+-0.7669079i,0.2318938+0.3635989i,0.1204194+0.2176656i,-0.1822626+0.2903334i,0.06904635+-0.1702944i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1064883+-0.02871794i
-0.3836114+-0.8819326i,0.2847527+0.436784i,0.162961+0.210343i,-0.210692+0.2178766i,0.03713148+-0.193066i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1079077+-0.02770231i
-0.5141983+-0.9712926i,0.3314535+0.481323i,0.1833006+0.1889061i,-0.2288587+0.13439i,0.01389897+-0.2078264i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1049334+-0.02292501i
-0.5996947+-1.028001i,0.3680168+0.4961113i,0.1791258+0.1538483i,-0.234173+0.045771i,0.001024909+-0.2124972i,0+0i,0+0i,0+0i,0+0i,0+0i,0.09793883+-0.01458783i
