0.2549736+0.7734773i,0.2428902+0.1378133i,-0.03737297+0.2710706i,-0.267885+0.007448995i,0.140726+-0.1916528i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.07295734+0.07467247i
0.3342867+0.6351067i,0.2368458+0.1431488i,-0.01602546+0.1953861i,-0.2673091+-0.02740519i,0.0965381+-0.2112608i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.04080262+0.02276697i
0.3940904+0.4576397i,0.2232546+0.1642259i,0.01882905+0.1042575i,-0.249666+-0.05392709i,0.05338901+-0.2351089i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.009460076+-0.02854232i
0.4311861+0.2512216i,0.2031699+0.1981243i,0.06314616+0.005501176i,-0.2164232+-0.07017685i,0.0136577+-0.2610453i,0+0i,0+0i,0+0i,0+0i,0+0i,0.01875884+-0.07558689i
0.4446665+0.02894584i,0.1780718+0.2398522i,0.1115589+-0.0922768i,-0.1705701+-0.07555608i,-0.02082962+-0.2861866i,0+0i,0+0i,0+0i,0+0i,0+0i,0.04201038+-0.115175i
0.4348563+-0.1950672i,0.1499156+0.2838235i,0.1578714+-0.1801883i,-0.1158933+-0.06943893i,-0.04816419+-0.3082245i,0+0i,0+0i,0+0i,0+0i,0+0i,0.05854388+-0.1443818i
0.4041098+-0.4065282i,0.120802+0.3236899i,0.1958412+-0.250409i,-0.05700859+-0.05253067i,-0.06735569+-0.3246522i,0+0i,0+0i,0+0i,0+0i,0+0i,0.06746983+-0.1614642i
0.3546681+-0.5915573i,0.09336794+0.3534552i,0.2190877+-0.2962675i,0.0008793756+-0.02597088i,-0.07736208+-0.3335983i,0+0i,0+0i,0+0i,0+0i,0+0i,0.06819482+-0.165456i
0.2902906+-0.7389659i,0.06979124+0.3677814i,0.222821+-0.3138793i,0.05278673+0.007846306i,-0.07820535+-0.3334689i,0+0i,0+0i,0+0i,0+0i,0+0i,0.06107512+-0.1567883i
0.2154081+-0.8392806i,0.05153738+0.3622065i,0.2031352+-0.3009997i,0.09394977+0.04647888i,-0.06980425+-0.323659i,0+0i,0+0i,0+0i,0+0i,0+0i,0.04653608+-0.1362924i
0.1355341+-0.8878186i,0.03908515+0.3341595i,0.1587634+-0.2588865i,0.1209915+0.08689447i,-0.05314532+-0.3041883i,0+0i,0+0i,0+0i,0+0i,0+0i,0.02587888+-0.1060413i
0.05651813+-0.882477i,0.03220363+0.28269i,0.08934777+-0.1905397i,0.131391+0.1265768i,-0.02925113+-0.2759903i,0+0i,0+0i,0+0i,0+0i,0+0i,0.0005989062+-0.06879652i
-0.01629794+-0.8264797i,0.02984271+0.2093833i,-0.002535884+-0.1020068i,0.1245163+0.1629943i,1.155208e-05+-0.2405588i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.02722195+-0.02804823i
-0.07878529+-0.7251369i,0.03019832+0.1175212i,-0.1130249+-0.0003500076i,0.1003387+0.1940827i,0.03301791+-0.2001826i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.05577998+0.01279866i
-0.1282365+-0.588153i,0.03101214+0.0123701i,-0.2357006+0.105829i,0.06087612+0.2180648i,0.0676263+-0.1572454i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.08313044+0.05036417i
