-1.066561+-0.2189457i,0.4863519+0.07335073i,0.02120825+-0.04057059i,-0.1288854+-0.001397888i,0.0758063+0.1330122i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.007628785+-0.1294614i
-1.207181+-0.1510349i,0.5994351+-0.07792963i,0.03092479+-0.02349565i,-0.08644741+-0.0009717373i,0.04768794+0.1260154i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.03009166+-0.1145239i
-1.2863+-0.08565964i,0.6965997+-0.2267496i,0.02195353+-0.01321091i,-0.04288905+-0.006594824i,0.01357477+0.1078129i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.04541551+-0.09098805i
-1.290619+-0.02856702i,0.7700091+-0.3595636i,-0.00316883+-0.01213129i,-0.0007767961+-0.01923901i,-0.02408128+0.08191977i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.05235941+-0.06064098i
-1.214363+0.01591157i,0.8136041+-0.4644172i,-0.03966641+-0.02136935i,0.03757149+-0.03886588i,-0.06241573+0.05267098i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.05071507+-0.02598442i
-1.056553+0.04340277i,0.8233094+-0.5306495i,-0.08148378+-0.04114445i,0.06916156+-0.06537148i,-0.09837297+0.02465446i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.04062552+0.01019354i
-0.8246843+0.05168797i,0.7978269+-0.5519184i,-0.1217619+-0.07027761i,0.09182505+-0.09777957i,-0.1290805+0.002221058i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.0232752+0.04492851i
-0.5318035+0.03847332i,0.7378094+-0.5251622i,-0.1539885+-0.1065972i,0.1032016+-0.1351944i,-0.1518249+-0.01121423i,0+0i,0+0i,0+0i,0+0i,0+0i,-9.079994e-05+0.07506017i
-0.1974967+0.004073202i,0.6468236+-0.4526368i,-0.1724769+-0.1467654i,0.1021933+-0.1758811i,-0.1647203+-0.01344117i,0+0i,0+0i,0+0i,0+0i,0+0i,0.02676083+0.09795286i
0.1551672+-0.05104534i,0.5305718+-0.338839i,-0.1723514+-0.1866002i,0.08771499+-0.2179759i,-0.1664925+-0.003088996i,0+0i,0+0i,0+0i,0+0i,0+0i,0.05510856+0.1114138i
0.5009677+-0.1235555i,0.3968066+-0.1928256i,-0.1509355+-0.2215865i,0.0602819+-0.2590716i,-0.1570983+0.01951172i,0+0i,0+0i,0+0i,0+0i,0+0i,0.0825533+0.1143067i
0.8134621+-0.2097382i,0.2544785+-0.02601909i,-0.1078855+-0.247235i,0.0211019+-0.2971064i,-0.1371528+0.05256673i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1070312+0.1058764i
1.069659+-0.3037157i,0.1128138+0.1476933i,-0.04551557+-0.2598693i,-0.02709682+-0.3299679i,-0.1083724+0.09281171i,0+0i,0+0i,0+0i,0+0i,0+0i,0.126717+0.0866081i
1.249353+-0.4001997i,-0.01864559+0.3142442i,0.03225166+-0.2564479i,-0.08113578+-0.3556852i,-0.07274701+0.1364139i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1402136+0.05761154i
1.340304+-0.4929231i,-0.1319817+0.460295i,0.1195324+-0.2355851i,-0.1369639+-0.3726036i,-0.03298983+0.1789736i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1466782+0.02114903i
1.334194+-0.5762458i,-0.219754+0.5740579i,0.2089221+-0.1970782i,-0.1901111+-0.3794432i,0.008065171+0.2158906i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1458018+-0.02005096i
1.232897+-0.64473i,-0.2777188+0.6470329i,0.2924441+-0.1426034i,-0.2361563+-0.3754261i,0.04745753+0.2429288i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1379659+-0.06266194i
1.043993+-0.69462i,-0.3028762+0.672926i,0.3620117+-0.07498164i,-0.2709552+-0.3596313i,0.08281372+0.2562909i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1240364+-0.103263i
0.7845114+-0.7232041i,-0.2959806+0.6505486i,0.4108179+0.001503737i,-0.2912992+-0.3319145i,0.1122513+0.2535266i,0+0i,0+0i,0+0i,0+0i,0+0i,0.105385+-0.1385998i
0.4754438+-0.729274i,-0.2587257+0.5824946i,0.4329854+0.08176537i,-0.2942526+-0.2926035i,0.1346314+0.2332352i,0+0i,0+0i,0+0i,0+0i,0+0i,0.08356125+-0.1656593i
0.1429284+-0.7130004i,-0.1961405+0.4762343i,0.4253378+0.1601043i,-0.2786217+-0.2428589i,0.1495762+0.1959111i,0+0i,0+0i,0+0i,0+0i,0+0i,0.06027982+-0.1822498i
-0.1854696+-0.676537i,-0.11401+0.3409422i,0.3863799+0.2303403i,-0.2445887+-0.1837679i,0.1576123+0.1432046i,0+0i,0+0i,0+0i,0+0i,0+0i,0.03731958+-0.1866732i
