0.2737029+1.125205i,0.09786607+-0.2479882i,0.1352602+-0.002378728i,-0.001150191+-0.2496562i,-0.06673853+-0.08299579i,0+0i,0+0i,0+0i,0+0i,0+0i,0.01232887+0.04785636i
0.2857483+1.303258i,0.05160743+-0.1659408i,-0.001204193+-0.02147759i,-0.04537595+-0.2330792i,-0.02234851+-0.07260386i,0+0i,0+0i,0+0i,0+0i,0+0i,0.03692962+0.02628909i
0.3083442+1.421922i,0.02582668+-0.08239435i,-0.1469956+-0.04843752i,-0.08479735+-0.2075857i,0.0237297+-0.06004776i,0+0i,0+0i,0+0i,0+0i,0+0i,0.06602807+0.001195731i
0.3432425+1.470741i,0.02049899+-0.001101286i,-0.2926892+-0.08135923i,-0.1153266+-0.1750056i,0.06706481+-0.04638374i,0+0i,0+0i,0+0i,0+0i,0+0i,0.09718587+-0.02670925i
0.389942+1.445655i,0.03271516+0.07466155i,-0.4285232+-0.1173925i,-0.1339571+-0.1377052i,0.1035006+-0.03266046i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1275696+-0.05635992i
0.4489881+1.346412i,0.0584598+0.1420167i,-0.5454636+-0.1537168i,-0.1380014+-0.09829874i,0.129325+-0.02038086i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1543933+-0.08665639i
0.5185592+1.179728i,0.0917758+0.1990654i,-0.6361858+-0.1872441i,-0.12647+-0.0593348i,0.142051+-0.01076897i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1750509+-0.1162698i
0.5966995+0.9551113i,0.1267385+0.2446675i,-0.695137+-0.2153723i,-0.09939966+-0.02281449i,0.1401785+-0.004927327i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1874324+-0.1438601i
0.6791386+0.687308i,0.1570345+0.2789071i,-0.7197354+-0.2358526i,-0.05867757+0.009724175i,0.1239469+-0.003417961i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1902076+-0.1681109i
0.7623439+0.3926832i,0.176439+0.3023487i,-0.7092322+-0.2469719i,-0.006693798+0.03666307i,0.0946687+-0.007008361i,0+0i,0+0i,0+0i,0+0i,0+0i,0.182777+-0.1878086i
0.8412361+0.08980963i,0.1798055+0.3163675i,-0.6660342+-0.247776i,0.05272904+0.05710851i,0.05508418+-0.01579165i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1655266+-0.2020135i
0.9113959+-0.2027167i,0.1632364+0.322136i,-0.5943083+-0.2380806i,0.115175+0.07083277i,0.008297042+-0.0296949i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1394166+-0.2099759i
0.9677505+-0.4679863i,0.1249747+0.321168i,-0.5006209+-0.2185878i,0.1757528+0.07836689i,-0.04169673+-0.04791457i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1062265+-0.2113147i
1.006521+-0.6915021i,0.06423567+0.3148271i,-0.3923466+-0.1904664i,0.2301893+0.08004355i,-0.09033866+-0.06968496i,0+0i,0+0i,0+0i,0+0i,0+0i,0.06821539+-0.2057191i
1.024252+-0.8634441i,-0.01702128+0.3044803i,-0.2778589+-0.155624i,0.2747123+0.07676375i,-0.1331432+-0.0937155i,0+0i,0+0i,0+0i,0+0i,0+0i,0.02803556+-0.1933644i
1.019214+-0.9763258i,-0.1149279+0.2909252i,-0.1658632+-0.116362i,0.3060206+0.06966349i,-0.1664693+-0.1187579i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.01161744+-0.1748423i
0.9905293+-1.028808i,-0.2232483+0.2747884i,-0.06411565+-0.07528854i,0.3220071+0.06029389i,-0.1877326+-0.1432655i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.04818367+-0.1511741i
0.9390687+-1.022841i,-0.3349564+0.2567202i,0.02102548+-0.03478275i,0.3216248+0.04992888i,-0.1950792+-0.1656989i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.07915234+-0.1234599i
0.8666509+-0.9660338i,-0.4422365+0.2370077i,0.08563396+0.003040298i,0.3054843+0.0398663i,-0.1880841+-0.1845116i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1026946+-0.09302112i
0.7770554+-0.8671862i,-0.537224+0.2155702i,0.1269296+0.03660988i,0.275218+0.03109206i,-0.1674732+-0.1982592i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1174773+-0.06147134i
0.6745135+-0.7385612i,-0.6128083+0.1920118i,0.1450546+0.0649315i,0.2336426+0.02432035i,-0.1354243+-0.2057712i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1231505+-0.03040186i
0.5648855+-0.5928852i,-0.6625077+0.1665224i,0.141744+0.08769858i,0.1835453+0.01969896i,-0.09507488+-0.2058719i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1196608+-0.00139585i
0.4533541+-0.4435892i,-0.6819586+0.1392505i,0.1213439+0.1052341i,0.1283112+0.01702329i,-0.05039553+-0.1979263i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1078874+0.0242998i
0.3459904+-0.3025825i,-0.6680709+0.1110142i,0.08880537+0.1186204i,0.07166029+0.01581495i,-0.005832529+-0.181436i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.08892328+0.04545049i
0.2473764+-0.1797491i,-0.620872+0.08249369i,0.05047306+0.1292855i,0.0171951+0.01532486i,0.03433262+-0.1566402i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.06464572+0.06136092i
0.1637053+-0.08312201i,-0.5423455+0.05504172i,0.01270156+0.1389505i,-0.03226176+0.01434549i,0.06594307+-0.1238838i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.03709529+0.07147224i
0.09863766+-0.01678475i,-0.4373477+0.02977166i,-0.01843181+0.1492574i,-0.0747327+0.01178289i,0.085915+-0.08422568i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.008614456+0.07587811i
0.05612164+0.01802467i,-0.311553+0.008736835i,-0.03838365+0.1620605i,-0.108528+0.006976162i,0.09153809+-0.03877419i,0+0i,0+0i,0+0i,0+0i,0+0i,0.01887453+0.07485679i
0.03672199+0.02425246i,-0.1725707+-0.006646059i,-0.04405943+0.1785982i,-0.1330372+-0.0004456917i,0.08187698+0.01078675i,0+0i,0+0i,0+0i,0+0i,0+0i,0.04366066+0.0692612i
0.04193815+0.005727676i,-0.02924052+-0.01490757i,-0.03346646+0.1995398i,-0.147991+-0.01098526i,0.05685927+0.06271144i,0+0i,0+0i,0+0i,0+0i,0+0i,0.06441842+0.06002708i
0.0700069+-0.03049262i,0.1093409+-0.01550467i,-0.006717768+0.2245735i,-0.1541738+-0.02482799i,0.01832507+0.1149137i,0+0i,0+0i,0+0i,0+0i,0+0i,0.08027924+0.04844413i
0.1200942+-0.07641823i,0.2349616+-0.007542458i,0.03389312+0.252918i,-0.1519714+-0.04166402i,-0.03141312+0.1653164i,0+0i,0+0i,0+0i,0+0i,0+0i,0.09086728+0.03582117i
0.1882929+-0.1227635i,0.3409862+0.008855316i,0.08421518+0.2828345i,-0.1425586+-0.06067864i,-0.08862913+0.2118382i,0+0i,0+0i,0+0i,0+0i,0+0i,0.09634719+0.0235245i
0.271623+-0.1618736i,0.4216104+0.03310987i,0.1394886+0.3118906i,-0.1263395+-0.08064731i,-0.1493942+0.2525135i,0+0i,0+0i,0+0i,0+0i,0+0i,0.09718398+0.01274698i
0.3645512+-0.1871457i,0.473642+0.06354204i,0.1942069+0.3370947i,-0.1042885+-0.1000625i,-0.2091204+0.2856729i,0+0i,0+0i,0+0i,0+0i,0+0i,0.0942633+0.004440269i
0.462304+-0.1941457i,0.4955428+0.09811437i,0.2423912+0.3553289i,-0.07621603+-0.1170994i,-0.2634281+0.3098819i,0+0i,0+0i,0+0i,0+0i,0+0i,0.08857911+-0.0006767391i
0.558872+-0.1804422i,0.488873+0.1339678i,0.2785147+0.3637134i,-0.04243519+-0.130076i,-0.3082365+0.3242167i,0+0i,0+0i,0+0i,0+0i,0+0i,0.08128595+-0.002335092i
0.6502167+-0.1454002i,0.4567823+0.1674443i,0.2977537+0.3597206i,-0.00213213+-0.1374101i,-0.3402773+0.3280091i,0+0i,0+0i,0+0i,0+0i,0+0i,0.07333853+-0.0006454977i
0.7317926+-0.09078516i,0.4048185+0.1949411i,0.2970665+0.3417869i,0.04478576+-0.137908i,-0.357328+0.3213644i,0+0i,0+0i,0+0i,0+0i,0+0i,0.06558347+0.003844055i
0.7993096+-0.02047347i,0.3393156+0.2132294i,0.2748166+0.309323i,0.0991095+-0.1302556i,-0.3580459+0.3051748i,0+0i,0+0i,0+0i,0+0i,0+0i,0.05856236+0.01049492i
0.848666+0.059722i,0.2675572+0.21987i,0.2316706+0.2629299i,0.160593+-0.1139254i,-0.3425028+0.2809623i,0+0i,0+0i,0+0i,0+0i,0+0i,0.05254306+0.01834299i
0.8773866+0.1434727i,0.1969651+0.2121886i,0.1694559+0.2039617i,0.2292419+-0.0892005i,-0.3118476+0.2505555i,0+0i,0+0i,0+0i,0+0i,0+0i,0.04738085+0.02623471i
0.8839766+0.2239386i,0.1342383+0.18887i,0.09209866+0.1349113i,0.3037506+-0.05731723i,-0.2685687+0.2159683i,0+0i,0+0i,0+0i,0+0i,0+0i,0.04269093+0.03295229i
0.8676362+0.2943583i,0.08531193+0.1494815i,0.004696724+0.05957112i,0.3824621+-0.01997125i,-0.2160401+0.1797198i,0+0i,0+0i,0+0i,0+0i,0+0i,0.03795066+0.03760254i
0.8285254+0.3491036i,0.05392794+0.09542648i,-0.08649125+-0.0176788i,0.4624005+0.02060458i,-0.1582427+0.1441409i,0+0i,0+0i,0+0i,0+0i,0+0i,0.03255036+0.03953463i
0.7675776+0.3841814i,0.04258794+0.02893239i,-0.1750131+-0.09210083i,0.5400521+0.06171048i,-0.09936213+0.1117968i,0+0i,0+0i,0+0i,0+0i,0+0i,0.02581505+0.03841068i
