-0.4891897+-0.5940648i,-0.7717007+0.5858324i,-0.2995704+0.02660536i,0.09243082+-0.2829i,0.3958501+0.0003743776i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.02295816+0.008162422i
-0.552475+-0.555259i,-0.7843337+0.5093353i,-0.3199137+0.03102611i,0.1517498+-0.2960364i,0.3578092+-0.027142i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.02847411+0.02367101i
-0.5690212+-0.4843727i,-0.7714901+0.4164198i,-0.3156188+0.04277579i,0.2162244+-0.2861848i,0.3001209+-0.05619722i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.03870481+0.03445328i
-0.5384805+-0.3849734i,-0.731338+0.3142864i,-0.2899214+0.06289791i,0.2813436+-0.2544288i,0.2266446+-0.08491345i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.05247069+0.03940902i
-0.4654797+-0.263321i,-0.6641604+0.2103253i,-0.2482722+0.09121976i,0.3419683+-0.2041501i,0.1428083+-0.11134i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.06802544+0.03815765i
-0.3568794+-0.1269049i,-0.5726787+0.1112845i,-0.1968204+0.1273555i,0.3933704+-0.139145i,0.05467209+-0.1341604i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.08364227+0.03054919i
-0.2233241+0.01533549i,-0.461627+0.02280986i,-0.1425134+0.1697323i,0.4312173+-0.06470135i,-0.03147985+-0.152339i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.0974348+0.01725073i
-0.07606456+0.1536616i,-0.3384405+-0.04993642i,-0.09160506+0.2167586i,0.4521661+0.01366556i,-0.1095109+-0.1651273i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1078411+-0.0009685964i
0.07247759+0.2788048i,-0.2112178+-0.1038908i,-0.04950216+0.2658505i,0.4541754+0.09010375i,-0.1743417+-0.1720793i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1135525+-0.02271863i
0.210377+0.3820058i,-0.0889818+-0.1369086i,-0.02042148+0.3141486i,0.4367294+0.1594431i,-0.2210447+-0.1731675i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1137622+-0.04669171i
0.3269852+0.4569061i,0.02024877+-0.149401i,-0.006652168+0.3582601i,0.4010326+0.2172495i,-0.2467037+-0.1688072i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1081546+-0.07124845i
0.4125244+0.498287i,0.1075564+-0.1420331i,-0.008809781+0.3950275i,0.3500656+0.2595415i,-0.2491074+-0.1600389i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.09698944+-0.09497851i
0.4606881+0.5043824i,0.1668682+-0.1177137i,-0.02536907+0.4215291i,0.288024+0.283962i,-0.2286192+-0.1481516i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.08104304+-0.1164357i
0.4671865+0.4748354i,0.1937652+-0.07938789i,-0.05389773+0.4353426i,0.2203727+0.2894213i,-0.1861224+-0.1345611i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.06161546+-0.1345372i
0.4323047+0.4129463i,0.187881+-0.03151489i,-0.09027671+0.434903i,0.1526486+0.2767714i,-0.1249632+-0.1205928i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.04030984+-0.1484266i
0.3576701+0.3235717i,0.1502016+0.02198642i,-0.1296939+0.4194794i,0.09093499+0.2472576i,-0.04891138+-0.1078924i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.01906892+-0.1577238i
0.2490806+0.2143999i,0.08555551+0.07658194i,-0.1667673+0.389458i,0.04033101+0.203767i,0.03651249+-0.09768384i,0+0i,0+0i,0+0i,0+0i,0+0i,0.0002801994+-0.1623494i
0.1131334+0.09405182i,0.0006508533+0.1283384i,-0.1970553+0.3458996i,0.006391582+0.1497658i,0.1259448+-0.09097201i,0+0i,0+0i,0+0i,0+0i,0+0i,0.01590014+-0.1624967i
-0.04039991+-0.02785018i,-0.09499179+0.1735344i,-0.2167589+0.2909156i,-0.007635408+0.0897068i,0.2134097+-0.08810937i,0+0i,0+0i,0+0i,0+0i,0+0i,0.02646335+-0.1586239i
-0.2011944+-0.1414963i,-0.1906175+0.2090793i,-0.223241+0.227349i,0.0003008961+0.02774588i,0.2935523+-0.08950223i,0+0i,0+0i,0+0i,0+0i,0+0i,0.03077013+-0.1515036i
-0.3578185+-0.2382062i,-0.2751376+0.232844i,-0.2152005+0.1585924i,0.02925402+-0.03198875i,0.3615664+-0.09481469i,0+0i,0+0i,0+0i,0+0i,0+0i,0.02839311+-0.1420159i
-0.4999785+-0.3101475i,-0.3382966+0.2433315i,-0.193193+0.08801332i,0.0776553+-0.08595753i,0.4137767+-0.1033762i,0+0i,0+0i,0+0i,0+0i,0+0i,0.01915491+-0.1309688i
-0.618716+-0.3521284i,-0.3721308+0.2403161i,-0.1592528+0.01887855i,0.1413175+-0.1313642i,0.4478426+-0.1138471i,0+0i,0+0i,0+0i,0+0i,0+0i,0.003786178+-0.1190791i
-0.7067439+-0.3595536i,-0.3704445+0.2235315i,-0.116905+-0.04571961i,0.2151783+-0.1660774i,0.4625819+-0.12491i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.01659217+-0.1070553i
-0.7595423+-0.331626i,-0.3309605+0.1940198i,-0.07045712+-0.1032817i,0.2923817+-0.1891194i,0.4583964+-0.1349369i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.0402035+-0.09534353i
