0.03853307+0.1257554i,0.2053545+-0.02350339i,-0.2466077+-0.2690187i,0.1218233+-0.04366725i,0.1962794+-0.2845678i,0+0i,0+0i,0+0i,0+0i,0+0i,0.2080309+0.04596682i
-0.04342047+-0.1415284i,0.1019518+-0.03917453i,-0.3621674+-0.3214117i,0.1143519+-0.03091831i,0.1606536+-0.3038058i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1741569+0.04780255i
-0.1264311+-0.382965i,-0.01110615+-0.05499018i,-0.4575375+-0.3643582i,0.1004403+-0.01803413i,0.1110869+-0.3072145i,0+0i,0+0i,0+0i,0+0i,0+0i,0.1313444+0.04817684i
-0.2039621+-0.5792196i,-0.1237304+-0.07017221i,-0.52876+-0.3962081i,0.0818281+-0.004719095i,0.05278638+-0.2937078i,0+0i,0+0i,0+0i,0+0i,0+0i,0.08260875+0.04690047i
-0.2699775+-0.7161476i,-0.2258398+-0.08389687i,-0.5741403+-0.4159235i,0.06062317+0.009294583i,-0.008170738+-0.263843i,0+0i,0+0i,0+0i,0+0i,0+0i,0.03145652+0.04392669i
-0.3188652+-0.7827479i,-0.3080852+-0.09476217i,-0.5934807+-0.4229929i,0.03933826+0.02428363i,-0.06606449+-0.2191196i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.01872792+0.03960694i
-0.3469048+-0.7757545i,-0.3633043+-0.1015361i,-0.5888227+-0.4176654i,0.02040523+0.04042384i,-0.115615+-0.1624593i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.06476961+0.03436784i
-0.3521035+-0.6941838i,-0.3868341+-0.1023824i,-0.5634068+-0.401118i,0.006611567+0.05758628i,-0.1520216+-0.09693557i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1036056+0.02883625i
-0.3348939+-0.5454124i,-0.3775451+-0.09596523i,-0.522068+-0.3751584i,2.112986e-05+0.07540638i,-0.1720381+-0.02645239i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1329797+0.02362294i
-0.2969272+-0.3403541i,-0.3368923+-0.08052717i,-0.4704711+-0.3423919i,0.002250265+0.09347918i,-0.173883+0.04479568i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1512052+0.01953871i
-0.2419127+-0.09653628i,-0.2697574+-0.05532666i,-0.4145811+-0.3055944i,0.01364675+0.1112601i,-0.1578756+0.1125683i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1578216+0.01722091i
-0.1749081+0.1675751i,-0.183386+-0.01984963i,-0.36006+-0.268459i,0.03398575+0.1282798i,-0.1251739+0.1732295i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.152832+0.01720905i
-0.1020875+0.4312328i,-0.0871894+0.02517623i,-0.3115066+-0.2341228i,0.06189217+0.1439824i,-0.07882103+0.223901i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1374645+0.01965528i
-0.02987774+0.6749381i,0.008116339+0.07895362i,-0.2729363+-0.2061685i,0.09567877+0.1578202i,-0.02269211+0.2621426i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.1133749+0.02442606i
0.03559827+0.880972i,0.09207338+0.1394441i,-0.2463746+-0.1868119i,0.1327614+0.169253i,0.03818193+0.2867648i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.08308014+0.03102705i
0.0884759+1.034157i,0.1549174+0.2039996i,-0.2326262+-0.1784997i,0.1699559+0.1777946i,0.09884692+0.2974172i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.04913741+0.0388066i
0.124568+1.124278i,0.1896254+0.2690158i,-0.2302865+-0.181846i,0.203723+0.1830813i,0.1543876+0.2950506i,0+0i,0+0i,0+0i,0+0i,0+0i,-0.01439959+0.04689121i
0.140874+1.145056i,0.1910543+0.3307109i,-0.2373303+-0.1975107i,0.2305328+0.1848174i,0.2006442+0.2808215i,0+0i,0+0i,0+0i,0+0i,0+0i,0.01844042+0.05415958i
0.1368599+1.097183i,0.1581799+0.3851537i,-0.2499676+-0.2241979i,0.2473958+0.1827101i,0.2344217+0.256815i,0+0i,0+0i,0+0i,0+0i,0+0i,0.04696761+0.05948123i
0.1129332+0.9857903i,0.09248039+0.4285915i,-0.2638151+-0.2606535i,0.2517061+0.1759443i,0.2534499+0.2251688i,0+0i,0+0i,0+0i,0+0i,0+0i,0.06918348+0.06171602i
0.07189287+0.8223418i,-0.0004601347+0.4579561i,-0.2738024+-0.3037892i,0.2420069+0.1639169i,0.2569787+0.1885132i,0+0i,0+0i,0+0i,0+0i,0+0i,0.08385879+0.06001791i
0.01750701+0.6213526i,-0.1129607+0.4709643i,-0.2756204+-0.3503739i,0.2172346+0.1463448i,0.2454373+0.1490607i,0+0i,0+0i,0+0i,0+0i,0+0i,0.09031232+0.05369247i
-0.04493948+0.4004256i,-0.2346641+0.4664848i,-0.2655087+-0.3960099i,0.1778814+0.1233049i,0.2207781+0.1090236i,0+0i,0+0i,0+0i,0+0i,0+0i,0.08878972+0.04251911i
-0.1105072+0.1777935i,-0.3541191+0.4441643i,-0.240802+-0.4367536i,0.1253545+0.09457838i,0.1855185+0.07004743i,0+0i,0+0i,0+0i,0+0i,0+0i,0.07991354+0.02645146i
-0.1737299+-0.02899942i,-0.459735+0.4050332i,-0.2001456+-0.4685355i,0.06242977+0.06035445i,0.1431443+0.03336546i,0+0i,0+0i,0+0i,0+0i,0+0i,0.06506107+0.006021378i
-0.2290251+-0.202936i,-0.5407866+0.3516112i,-0.1437433+-0.4880745i,-0.007924533+0.02126078i,0.09730628+-0.0005843358i,0+0i,0+0i,0+0i,0+0i,0+0i,0.04577011+-0.01784367i
-0.2715977+-0.3312897i,-0.5888671+0.2874716i,-0.07354358+-0.4927336i,-0.08196631+-0.02145007i,0.05177628+-0.03185667i,0+0i,0+0i,0+0i,0+0i,0+0i,0.02402083+-0.04376394i
