3136.9553100881476,1435.302332803905,1285.6898991257651,710.2183218630721,438.5417610136787,0.0,0.0,0.0,0.0,0.0,93.29711034070594
3734.476686197145,1683.3617545710824,904.3596865147052,715.5887377366683,452.4568736597311,0.0,0.0,0.0,0.0,0.0,99.83384742834056
3225.3641604279096,1828.0964748002782,1032.3966832431618,647.5355897192967,378.7458049204085,0.0,0.0,0.0,0.0,0.0,94.32454813727112
3511.943156211634,1602.3685583088968,1123.8138138818158,842.6052042917133,411.255668000696,0.0,0.0,0.0,0.0,0.0,116.72484061223072
3790.109145195856,1618.3448939049845,1128.101952461024,678.5466096190896,487.46999044658713,0.0,0.0,0.0,0.0,0.0,102.32212749141682
3301.031632929489,1590.2710206856948,1072.6506189594083,645.8921076816094,354.2248826197318,0.0,0.0,0.0,0.0,0.0,120.17878271891475
3787.6238570227065,2003.4336206736004,837.7110301024619,655.6577731856139,447.0985392833702,0.0,0.0,0.0,0.0,0.0,91.30977742506973
3115.481012172263,1604.0453610027841,1049.6390061390312,762.3760339969449,354.88018931799905,0.0,0.0,0.0,0.0,0.0,103.41572662949557
3968.1207837095267,1842.799096575269,1026.624712444149,715.9939413631212,514.5172198262978,0.0,0.0,0.0,0.0,0.0,116.9923126965865
3704.4209241290564,2350.119637637275,1043.0316422019007,614.61411352728,435.61647636360226,0.0,0.0,0.0,0.0,0.0,101.04673356120958
3558.3098989463956,1572.0378675630034,1015.310749343522,700.7106414466784,336.6442599061609,0.0,0.0,0.0,0.0,0.0,115.72781144012734
3827.0712173477295,1827.509617411964,1053.262359537117,655.2132025390828,410.5497861336256,0.0,0.0,0.0,0.0,0.0,121.29709819274032
2909.1465276626764,1500.4112778339384,1020.4308722690168,756.9935778061055,453.653354647847,0.0,0.0,0.0,0.0,0.0,121.61495770701023
3649.8841025160577,1902.2721486299135,1137.1177865356833,714.4345711589359,436.61279555310114,0.0,0.0,0.0,0.0,0.0,110.2830049757585
3895.0490413571465,1867.1979888284432,1125.5330477577959,686.7709789820337,576.7494563260411,0.0,0.0,0.0,0.0,0.0,94.83589633689749
3581.088955325054,1682.1338725595492,1158.481116477153,757.8694867794443,429.7919662509839,0.0,0.0,0.0,0.0,0.0,124.29418884459805
3634.4167601957283,1508.49074340058,1032.7328639483742,682.606192907789,518.4948323578205,0.0,0.0,0.0,0.0,0.0,114.20676343775612
3600.9882212347816,1679.4252085092476,1264.2322510292888,691.8938966122918,482.14775817058495,0.0,0.0,0.0,0.0,0.0,95.95179221999483
3679.335920169432,1790.1350191969584,898.9823984498437,784.6856693372334,574.6167919243708,0.0,0.0,0.0,0.0,0.0,119.85866480567361
4271.077191689572,1571.740159870719,1139.1235315014126,559.91662923995,380.8305740028819,0.0,0.0,0.0,0.0,0.0,103.29810101270841
2900.373346775394,1608.5501619561,1181.462639526879,637.4944074113378,515.0393745547509,0.0,0.0,0.0,0.0,0.0,113.73397485814758
3098.348682390323,1913.0634172429027,1369.26041836027,783.8938607696747,398.7795473693624,0.0,0.0,0.0,0.0,0.0,124.93899520432673
3698.8611797755216,1868.4898887092709,1208.883996871769,776.1462323710429,412.13711941340404,0.0,0.0,0.0,0.0,0.0,94.88462760887454
3417.216365011291,1744.0047612116207,1359.6624334176788,717.0550938994553,419.8201604506339,0.0,0.0,0.0,0.0,0.0,112.53720463099265
3760.7692038316236,1986.6932779109027,1427.3554968471215,678.8512230573251,425.7468366187921,0.0,0.0,0.0,0.0,0.0,147.74396509954903
4173.781468391995,1913.6114150553421,1319.1579363093965,695.1623412614541,486.3095513850771,0.0,0.0,0.0,0.0,0.0,115.55879674034833
3767.8498510792674,2092.866507619897,1163.1306759872934,857.7248638610441,469.4835910255082,0.0,0.0,0.0,0.0,0.0,131.7195366169218
4128.226872952395,2005.7128839222216,1260.2432294495811,751.0603258908722,556.3082429114214,0.0,0.0,0.0,0.0,0.0,124.69626215924004
4085.4445166313803,1710.6696672305334,1255.6296774512273,911.8979294655868,537.9071289025959,0.0,0.0,0.0,0.0,0.0,128.4246768990139
4589.366206666565,2202.9840670838344,1569.7212906146565,788.7927385497472,500.0726032078143,0.0,0.0,0.0,0.0,0.0,157.9378127974853
4634.9631918299265,2075.2144431253273,1403.9505272613628,844.2095886070942,456.62458151770693,0.0,0.0,0.0,0.0,0.0,144.5726420996828
5144.892263756227,2372.703747631775,1336.2638260202061,809.1618158400584,590.9514090621419,0.0,0.0,0.0,0.0,0.0,116.23368734293562
